X,CH1,CH3,Start,Increment,
Sequence,Volt,Volt,-3.000000e+00,5.000000e-03
402,7.00e+00,6.40e+00,
403,6.80e+00,6.00e+00,
404,7.00e+00,6.40e+00,
405,6.80e+00,6.00e+00,
406,7.00e+00,6.40e+00,
407,6.80e+00,6.00e+00,
408,6.80e+00,6.40e+00,
409,7.00e+00,-4.00e-01,
410,7.00e+00,0.00e+00,
411,6.80e+00,-4.00e-01,
412,7.00e+00,0.00e+00,
413,6.80e+00,-4.00e-01,
414,6.80e+00,0.00e+00,
415,7.00e+00,-4.00e-01,
416,7.00e+00,-4.00e-01,
417,6.80e+00,0.00e+00,
418,7.00e+00,0.00e+00,
419,6.80e+00,-4.00e-01,
420,7.00e+00,-4.00e-01,
421,6.80e+00,0.00e+00,
422,7.00e+00,-4.00e-01,
423,6.80e+00,0.00e+00,
424,7.00e+00,0.00e+00,
425,6.80e+00,-4.00e-01,
426,7.00e+00,0.00e+00,
427,6.80e+00,-4.00e-01,
428,7.00e+00,0.00e+00,
429,6.80e+00,-4.00e-01,
430,7.00e+00,0.00e+00,
431,6.80e+00,-4.00e-01,
432,7.00e+00,0.00e+00,
433,6.80e+00,-4.00e-01,
434,7.00e+00,0.00e+00,
435,6.80e+00,-4.00e-01,
436,7.00e+00,0.00e+00,
437,6.80e+00,-4.00e-01,
438,7.00e+00,-4.00e-01,
439,-2.00e-01,6.00e+00,
440,0.00e+00,5.60e+00,
441,-2.00e-01,6.00e+00,
442,0.00e+00,6.00e+00,
443,-2.00e-01,5.60e+00,
444,0.00e+00,6.00e+00,
445,-2.00e-01,5.60e+00,
446,0.00e+00,5.60e+00,
447,-2.00e-01,6.00e+00,
448,0.00e+00,5.60e+00,
449,-2.00e-01,6.40e+00,
450,-2.00e-01,6.00e+00,
451,0.00e+00,6.40e+00,
452,-2.00e-01,6.40e+00,
453,0.00e+00,6.00e+00,
454,0.00e+00,6.40e+00,
455,-2.00e-01,6.00e+00,
456,0.00e+00,6.40e+00,
457,-2.00e-01,6.00e+00,
458,-2.00e-01,6.00e+00,
459,0.00e+00,6.40e+00,
460,0.00e+00,6.40e+00,
461,-2.00e-01,6.00e+00,
462,0.00e+00,6.40e+00,
463,-2.00e-01,6.00e+00,
464,-2.00e-01,6.40e+00,
465,0.00e+00,6.00e+00,
466,0.00e+00,6.00e+00,
467,-2.00e-01,6.40e+00,
468,0.00e+00,6.40e+00,
469,-2.00e-01,6.00e+00,
470,0.00e+00,6.40e+00,
471,-2.00e-01,6.00e+00,
472,0.00e+00,6.40e+00,
473,-2.00e-01,6.00e+00,
474,0.00e+00,6.40e+00,
475,-2.00e-01,6.00e+00,
476,0.00e+00,6.40e+00,
477,-2.00e-01,6.00e+00,
478,0.00e+00,6.40e+00,
479,-2.00e-01,6.00e+00,
480,0.00e+00,6.40e+00,
481,-2.00e-01,6.00e+00,
482,-2.00e-01,6.00e+00,
483,0.00e+00,6.40e+00,
484,0.00e+00,6.40e+00,
485,-2.00e-01,6.00e+00,
486,0.00e+00,6.40e+00,
487,-2.00e-01,6.00e+00,
488,-2.00e-01,6.40e+00,
489,0.00e+00,6.00e+00,
490,0.00e+00,6.40e+00,
491,-2.00e-01,6.00e+00,
492,0.00e+00,6.40e+00,
493,-2.00e-01,6.00e+00,
494,0.00e+00,6.40e+00,
495,-2.00e-01,6.00e+00,
496,-2.00e-01,6.00e+00,
497,0.00e+00,6.40e+00,
498,0.00e+00,6.00e+00,
499,-2.00e-01,6.40e+00,
500,-2.00e-01,6.00e+00,
501,0.00e+00,6.40e+00,
502,0.00e+00,6.40e+00,
503,-2.00e-01,6.00e+00,
504,-2.00e-01,6.00e+00,
505,0.00e+00,6.40e+00,
506,0.00e+00,6.00e+00,
507,-2.00e-01,6.40e+00,
508,-2.00e-01,6.00e+00,
509,4.00e-01,6.80e+00,
510,2.00e-01,6.00e+00,
511,6.00e-01,8.80e+00,
512,6.00e-01,5.20e+00,
513,2.00e-01,8.80e+00,
514,2.00e-01,6.40e+00,
515,6.40e+00,8.80e+00,
516,6.00e+00,7.60e+00,
517,6.40e+00,6.80e+00,
518,6.40e+00,6.80e+00,
519,6.20e+00,6.40e+00,
520,6.40e+00,6.80e+00,
521,6.20e+00,6.40e+00,
522,6.20e+00,6.80e+00,
523,6.60e+00,6.80e+00,
524,6.40e+00,6.80e+00,
525,6.80e+00,6.80e+00,
526,6.80e+00,6.80e+00,
527,6.60e+00,6.80e+00,
528,6.80e+00,6.80e+00,
529,6.60e+00,6.80e+00,
530,6.80e+00,6.80e+00,
531,6.60e+00,6.80e+00,
532,7.00e+00,6.80e+00,
533,6.60e+00,6.80e+00,
534,7.00e+00,6.80e+00,
535,6.80e+00,6.80e+00,
536,7.00e+00,6.80e+00,
537,6.80e+00,6.40e+00,
538,7.00e+00,6.80e+00,
539,6.80e+00,6.00e+00,
540,7.00e+00,6.80e+00,
541,6.80e+00,6.00e+00,
542,7.00e+00,6.80e+00,
543,6.80e+00,6.00e+00,
544,7.00e+00,6.80e+00,
545,6.80e+00,6.00e+00,
546,7.00e+00,6.80e+00,
547,6.80e+00,6.00e+00,
548,7.00e+00,6.80e+00,
549,6.80e+00,6.00e+00,
550,7.00e+00,6.00e+00,
551,6.80e+00,6.80e+00,
552,7.00e+00,6.40e+00,
