X,CH1,Start,Increment,
Sequence,Volt,-3.000000e+00,5.000000e-03
1035,8.00e-04,
1036,8.00e-04,
1037,-4.00e-03,
1038,8.00e-04,
1039,-4.00e-03,
1040,8.00e-04,
1041,-4.80e-03,
1042,8.00e-04,
1043,-5.60e-03,
1044,1.60e-03,
1045,-4.00e-03,
1046,-4.80e-03,
1047,1.60e-03,
1048,8.00e-04,
1049,-2.40e-03,
1050,8.00e-04,
1051,-4.80e-03,
1052,8.00e-04,
1053,-4.00e-03,
1054,-6.40e-03,
1055,1.60e-03,
1056,1.60e-03,
1057,-5.60e-03,
1058,1.60e-03,
1059,-3.20e-03,
1060,-3.20e-03,
1061,1.60e-03,
1062,8.00e-04,
1063,-2.40e-03,
1064,8.00e-04,
1065,-2.40e-03,
1066,8.00e-04,
1067,-4.00e-03,
1068,8.00e-04,
1069,-1.60e-03,
1070,-5.60e-03,
1071,1.60e-03,
1072,8.00e-04,
1073,-2.40e-03,
1074,2.40e-03,
1075,-3.20e-03,
1076,2.40e-03,
1077,-5.60e-03,
1078,8.00e-04,
1079,-8.00e-04,
1080,2.40e-03,
1081,-5.60e-03,
1082,1.60e-03,
1083,-1.60e-03,
1084,-6.40e-03,
1085,8.00e-04,
1086,1.60e-03,
1087,-4.00e-03,
1088,1.60e-03,
1089,-4.80e-03,
1090,8.00e-04,
1091,-1.20e-02,
1092,-3.20e-03,
1093,-8.00e-03,
1094,-9.60e-03,
1095,-3.20e-03,
1096,-3.20e-03,
1097,-8.00e-03,
1098,-2.40e-03,
1099,-5.60e-03,
1100,-1.04e-02,
1101,-1.60e-03,
1102,-2.40e-03,
1103,-5.60e-03,
1104,-8.00e-04,
1105,-5.60e-03,
1106,-6.40e-03,
1107,8.00e-04,
1108,-1.60e-03,
1109,1.60e-03,
1110,-1.60e-03,
1111,2.40e-03,
1112,1.60e-03,
1113,-8.00e-04,
1114,1.60e-03,
1115,-4.00e-03,
1116,-4.80e-03,
1117,3.20e-03,
1118,1.60e-03,
1119,-8.00e-04,
1120,-1.60e-03,
1121,2.40e-03,
1122,1.60e-03,
1123,-3.20e-03,
1124,-8.00e-04,
1125,2.40e-03,
1126,-2.40e-03,
1127,2.40e-03,
1128,1.60e-03,
1129,-1.60e-03,
1130,1.60e-03,
1131,-5.60e-03,
1132,1.60e-03,
1133,-1.60e-03,
1134,2.40e-03,
1135,-6.40e-03,
1136,-3.20e-03,
1137,2.40e-03,
1138,1.60e-03,
1139,-8.00e-04,
1140,1.60e-03,
1141,-5.60e-03,
1142,1.60e-03,
